id,rodada,mandante,visitante,placar,vencedor,estadio,visitante_estado,ano
5006,2,Internacional,Avai,1x0,Internacional,Estádio José Pinheiro Borda,SC,2015
5007,3,Sao Paulo,Joinville,3x0,Sao Paulo, Morumbi,SC,2015
5008,3,Vasco,Internacional,1x1,Empate,Estádio Vasco da Gama,RS,2015
5009,3,Gremio,Figueirense,1x0,Gremio,Arena do Grêmio,SC,2015
5010,3,Palmeiras,Goias,0x1,Goias,Allianz Parque,GO,2015
5011,3,Chapecoense,Santos,1x0,Chapecoense,Arena Condá,SP,2015
5012,3,Athletico-PR,Atletico-MG,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,MG,2015
5013,3,Fluminense,Corinthians,0x0,Empate, Maracanã,SP,2015
5014,3,Avai,Flamengo,2x1,Avai,  Ressacada,RJ,2015
5015,3,Cruzeiro,Ponte Preta,1x1,Empate, Mineirão,SP,2015
5016,3,Sport,Coritiba,1x0,Sport,Adelmar da Costa Carvalho,PR,2015
5017,4,Ponte Preta,Chapecoense,3x1,Ponte Preta, Moisés Lucarelli,SC,2015
5018,4,Coritiba,Avai,1x2,Avai, Couto Pereira,SC,2015
5019,4,Joinville,Athletico-PR,1x2,Athletico-PR,Arena Joinville,PR,2015
5020,4,Santos,Sport,2x2,Empate,Estádio Urbano Caldeira,PE,2015
5021,4,Goias,Gremio,1x1,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),RS,2015
5022,4,Atletico-MG,Vasco,3x0,Atletico-MG,Estádio Raimundo Sampaio,RJ,2015
5023,4,Corinthians,Palmeiras,0x2,Palmeiras,Neo Química Arena,SP,2015
5024,4,Internacional,Sao Paulo,0x0,Empate,Estádio José Pinheiro Borda,SP,2015
5025,4,Flamengo,Fluminense,2x3,Fluminense, Maracanã,RJ,2015
5026,4,Figueirense,Cruzeiro,2x1,Figueirense, Orlando Scarpelli,MG,2015
5027,5,Athletico-PR,Figueirense,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,SC,2015
5028,5,Vasco,Ponte Preta,0x3,Ponte Preta,Estádio Vasco da Gama,SP,2015
5029,5,Chapecoense,Joinville,2x0,Chapecoense,Arena Condá,SC,2015
5030,5,Sao Paulo,Santos,3x2,Sao Paulo, Morumbi,SP,2015
5031,5,Cruzeiro,Flamengo,1x0,Cruzeiro, Mineirão,RJ,2015
5032,5,Avai,Atletico-MG,1x4,Atletico-MG,  Ressacada,MG,2015
5033,5,Gremio,Corinthians,3x1,Gremio,Arena do Grêmio,SP,2015
5034,5,Fluminense,Coritiba,2x0,Fluminense, Maracanã,PR,2015
5035,5,Sport,Goias,1x0,Sport,Adelmar da Costa Carvalho,GO,2015
5036,5,Palmeiras,Internacional,1x1,Empate,Allianz Parque,RS,2015
5037,6,Atletico-MG,Cruzeiro,1x3,Cruzeiro,Estádio Raimundo Sampaio,MG,2015
5038,6,Flamengo,Chapecoense,1x0,Flamengo, Maracanã,SC,2015
5039,6,Santos,Ponte Preta,2x2,Empate,Estádio Urbano Caldeira,SP,2015
5040,6,Athletico-PR,Vasco,2x0,Athletico-PR,Estádio Joaquim Américo Guimarães,RJ,2015
5041,6,Joinville,Corinthians,0x1,Corinthians,Arena Joinville,SP,2015
5042,6,Sao Paulo,Gremio,2x0,Sao Paulo, Morumbi,RS,2015
5043,6,Internacional,Coritiba,2x0,Internacional,Estádio José Pinheiro Borda,PR,2015
5044,6,Figueirense,Palmeiras,2x1,Figueirense, Orlando Scarpelli,SP,2015
5045,6,Goias,Avai,0x1,Avai,Estádio do Governo do Estado de Goiás (Serra Dourada),SC,2015
5046,6,Fluminense,Sport,0x0,Empate, Maracanã,PE,2015
5047,7,Atletico-MG,Santos,2x2,Empate,Estádio Raimundo Sampaio,SP,2015
5048,7,Coritiba,Flamengo,0x1,Flamengo, Couto Pereira,RJ,2015
5049,7,Chapecoense,Sao Paulo,0x1,Sao Paulo,Arena Condá,SP,2015
5050,7,Corinthians,Internacional,2x1,Corinthians,Neo Química Arena,RS,2015
5051,7,Sport,Joinville,2x1,Sport,Adelmar da Costa Carvalho,SC,2015
5052,7,Vasco,Cruzeiro,1x3,Cruzeiro,Estádio Vasco da Gama,MG,2015
5053,7,Ponte Preta,Goias,0x0,Empate, Moisés Lucarelli,GO,2015
5054,7,Avai,Figueirense,1x1,Empate,  Ressacada,SC,2015
5055,7,Palmeiras,Fluminense,2x1,Palmeiras,Allianz Parque,RJ,2015
5056,7,Gremio,Athletico-PR,2x1,Gremio,Arena do Grêmio,PR,2015
5057,8,Figueirense,Internacional,0x0,Empate, Orlando Scarpelli,RS,2015
5058,8,Sport,Vasco,2x1,Sport,Arena de Pernambuco,RJ,2015
5059,8,Flamengo,Atletico-MG,0x2,Atletico-MG, Maracanã,MG,2015
5060,8,Santos,Corinthians,1x0,Santos,Estádio Urbano Caldeira,SP,2015
5061,8,Gremio,Palmeiras,1x0,Gremio,Arena do Grêmio,SP,2015
5062,8,Cruzeiro,Chapecoense,0x1,Chapecoense, Mineirão,SC,2015
5063,8,Joinville,Goias,2x1,Joinville,Arena Joinville,GO,2015
5064,8,Athletico-PR,Coritiba,2x2,Empate,Estádio Joaquim Américo Guimarães,PR,2015
5065,8,Sao Paulo,Avai,1x1,Empate, Morumbi,SC,2015
5066,8,Fluminense,Ponte Preta,2x0,Fluminense, Maracanã,SP,2015
5067,9,Avai,Gremio,1x2,Gremio,  Ressacada,RS,2015
5068,9,Chapecoense,Sport,1x1,Empate,Arena Condá,PE,2015
5069,9,Corinthians,Figueirense,2x1,Corinthians,Neo Química Arena,SC,2015
5070,9,Atletico-MG,Joinville,1x0,Atletico-MG, Mineirão,SC,2015
5071,9,Palmeiras,Sao Paulo,4x0,Palmeiras,Allianz Parque,SP,2015
5072,9,Goias,Fluminense,1x2,Fluminense,Estádio do Governo do Estado de Goiás (Serra Dourada),RJ,2015
5073,9,Ponte Preta,Athletico-PR,2x1,Ponte Preta, Moisés Lucarelli,PR,2015
5074,9,Coritiba,Cruzeiro,1x0,Coritiba, Couto Pereira,MG,2015
5075,9,Vasco,Flamengo,1x0,Vasco,Arena Pantanal,RJ,2015
5076,9,Internacional,Santos,1x0,Internacional,Estádio José Pinheiro Borda,SP,2015
5077,10,Sport,Internacional,3x0,Sport,Adelmar da Costa Carvalho,RS,2015
5078,10,Vasco,Avai,1x0,Vasco,Estádio Vasco da Gama,SC,2015
5079,10,Palmeiras,Chapecoense,2x0,Palmeiras,Allianz Parque,SC,2015
5080,10,Atletico-MG,Coritiba,2x0,Atletico-MG,Estádio Raimundo Sampaio,PR,2015
5081,10,Joinville,Flamengo,0x1,Flamengo,Arena Joinville,RJ,2015
5082,10,Gremio,Cruzeiro,1x0,Gremio,Arena do Grêmio,MG,2015
5083,10,Athletico-PR,Sao Paulo,2x1,Athletico-PR,Estádio Joaquim Américo Guimarães,SP,2015
5084,10,Corinthians,Ponte Preta,2x0,Corinthians,Neo Química Arena,SP,2015
5085,10,Figueirense,Goias,3x1,Figueirense, Orlando Scarpelli,GO,2015
5086,10,Fluminense,Santos,2x1,Fluminense, Maracanã,SP,2015
5087,11,Coritiba,Joinville,0x0,Empate, Couto Pereira,SC,2015
5088,11,Chapecoense,Vasco,1x0,Chapecoense,Arena Condá,RJ,2015
5089,11,Cruzeiro,Athletico-PR,2x0,Cruzeiro, Mineirão,PR,2015
5090,11,Avai,Sport,2x2,Empate,  Ressacada,PE,2015
5091,11,Goias,Corinthians,0x0,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2015
5092,11,Sao Paulo,Fluminense,0x0,Empate, Morumbi,RJ,2015
5093,11,Santos,Gremio,1x3,Gremio,Estádio Urbano Caldeira,RS,2015
5094,11,Ponte Preta,Palmeiras,0x2,Palmeiras,Arena Pantanal,SP,2015
5095,11,Flamengo,Figueirense,1x2,Figueirense, Maracanã,SC,2015
5096,11,Internacional,Atletico-MG,1x3,Atletico-MG,Estádio José Pinheiro Borda,MG,2015
5097,12,Chapecoense,Gremio,1x0,Chapecoense,Arena Condá,RS,2015
5098,12,Goias,Santos,4x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2015
5099,12,Coritiba,Ponte Preta,0x0,Empate, Couto Pereira,SP,2015
5100,12,Figueirense,Joinville,0x2,Joinville, Orlando Scarpelli,SC,2015
5101,12,Palmeiras,Avai,3x0,Palmeiras,Allianz Parque,SC,2015
5102,12,Atletico-MG,Sport,2x1,Atletico-MG, Mineirão,PE,2015
5103,12,Internacional,Flamengo,1x2,Flamengo,Estádio José Pinheiro Borda,RJ,2015
5104,12,Vasco,Sao Paulo,0x4,Sao Paulo,Estádio Nacional de Brasília,SP,2015
5105,12,Corinthians,Athletico-PR,2x0,Corinthians,Neo Química Arena,PR,2015
5106,12,Fluminense,Cruzeiro,1x0,Fluminense, Maracanã,MG,2015
5107,13,Santos,Figueirense,3x0,Santos,Estádio Urbano Caldeira,SC,2015
5108,13,Gremio,Vasco,2x0,Gremio,Arena do Grêmio,RJ,2015
5109,13,Ponte Preta,Atletico-MG,0x2,Atletico-MG, Moisés Lucarelli,MG,2015
5110,13,Sao Paulo,Coritiba,3x1,Sao Paulo, Morumbi,PR,2015
5111,13,Joinville,Internacional,0x2,Internacional,Arena Joinville,RS,2015
5112,13,Flamengo,Corinthians,0x3,Corinthians, Maracanã,SP,2015
5113,13,Athletico-PR,Fluminense,1x2,Fluminense,Estádio Joaquim Américo Guimarães,RJ,2015
5114,13,Cruzeiro,Goias,1x0,Cruzeiro, Mineirão,GO,2015
5115,13,Sport,Palmeiras,2x2,Empate,Arena de Pernambuco,SP,2015
5116,13,Avai,Chapecoense,2x1,Avai,  Ressacada,SC,2015
5117,14,Internacional,Goias,2x1,Internacional,Estádio José Pinheiro Borda,GO,2015
5118,14,Flamengo,Gremio,1x0,Flamengo, Maracanã,RS,2015
5119,14,Corinthians,Atletico-MG,1x0,Corinthians,Neo Química Arena,MG,2015
5120,14,Athletico-PR,Chapecoense,1x0,Athletico-PR,Estádio Joaquim Américo Guimarães,SC,2015
5121,14,Figueirense,Coritiba,0x0,Empate, Orlando Scarpelli,PR,2015
5122,14,Sport,Sao Paulo,2x0,Sport,Arena de Pernambuco,SP,2015
5123,14,Fluminense,Vasco,1x2,Vasco, Maracanã,RJ,2015
5124,14,Palmeiras,Santos,1x0,Palmeiras,Allianz Parque,SP,2015
5125,14,Cruzeiro,Avai,1x1,Empate, Mineirão,SC,2015
5126,14,Joinville,Ponte Preta,1x1,Empate,Arena Joinville,SP,2015
5127,15,Avai,Athletico-PR,1x2,Athletico-PR,  Ressacada,PR,2015
5128,15,Gremio,Sport,1x1,Empate,Arena do Grêmio,PE,2015
5129,15,Atletico-MG,Figueirense,1x0,Atletico-MG,Estádio Raimundo Sampaio,SC,2015
5130,15,Chapecoense,Fluminense,2x1,Chapecoense,Arena Condá,RJ,2015
5131,15,Santos,Joinville,2x0,Santos,Estádio Urbano Caldeira,SC,2015
5132,15,Ponte Preta,Internacional,0x0,Empate, Moisés Lucarelli,RS,2015
5133,15,Coritiba,Corinthians,1x1,Empate, Couto Pereira,SP,2015
5134,15,Sao Paulo,Cruzeiro,1x0,Sao Paulo, Morumbi,MG,2015
5135,15,Goias,Flamengo,0x1,Flamengo,Estádio do Governo do Estado de Goiás (Serra Dourada),RJ,2015
5136,15,Vasco,Palmeiras,1x4,Palmeiras,Estádio Vasco da Gama,SP,2015
5137,16,Corinthians,Vasco,3x0,Corinthians,Neo Química Arena,RJ,2015
5138,16,Atletico-MG,Sao Paulo,3x1,Atletico-MG, Mineirão,SP,2015
5139,16,Fluminense,Gremio,1x0,Fluminense, Maracanã,RS,2015
5140,16,Coritiba,Goias,1x1,Empate, Couto Pereira,GO,2015
5141,16,Palmeiras,Athletico-PR,0x1,Athletico-PR,Allianz Parque,PR,2015
5142,16,Joinville,Avai,2x0,Joinville,Arena Joinville,SC,2015
5143,16,Internacional,Chapecoense,0x0,Empate,Estádio José Pinheiro Borda,SC,2015
5144,16,Figueirense,Ponte Preta,3x1,Figueirense, Orlando Scarpelli,SP,2015
5145,16,Flamengo,Santos,2x2,Empate, Maracanã,SP,2015
5146,16,Sport,Cruzeiro,0x0,Empate,Arena de Pernambuco,MG,2015
5147,17,Avai,Fluminense,1x0,Avai,  Ressacada,RJ,2015
5148,17,Santos,Coritiba,3x0,Santos,Estádio Urbano Caldeira,PR,2015
5149,17,Athletico-PR,Sport,1x1,Empate,Estádio Joaquim Américo Guimarães,PE,2015
5150,17,Vasco,Joinville,0x0,Empate, Maracanã,SC,2015
5151,17,Sao Paulo,Corinthians,1x1,Empate, Morumbi,SP,2015
5152,17,Cruzeiro,Palmeiras,2x1,Cruzeiro, Mineirão,SP,2015
5153,17,Ponte Preta,Flamengo,1x0,Ponte Preta, Moisés Lucarelli,RJ,2015
5154,17,Goias,Atletico-MG,0x0,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),MG,2015
5155,17,Gremio,Internacional,5x0,Gremio,Arena do Grêmio,RS,2015
5156,17,Chapecoense,Figueirense,2x2,Empate,Arena Condá,SC,2015
5157,18,Coritiba,Palmeiras,2x1,Coritiba, Couto Pereira,SP,2015
5158,18,Flamengo,Athletico-PR,3x2,Flamengo, Maracanã,PR,2015
5159,18,Santos,Vasco,1x0,Santos,Estádio Urbano Caldeira,RJ,2015
5160,18,Goias,Chapecoense,0x0,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),SC,2015
5161,18,Figueirense,Sao Paulo,0x2,Sao Paulo, Orlando Scarpelli,SP,2015
5162,18,Internacional,Fluminense,1x0,Internacional,Estádio José Pinheiro Borda,RJ,2015
5163,18,Corinthians,Sport,4x3,Corinthians,Neo Química Arena,PE,2015
5164,18,Ponte Preta,Avai,2x0,Ponte Preta, Moisés Lucarelli,SC,2015
5165,18,Joinville,Cruzeiro,3x0,Joinville,Arena Joinville,MG,2015
5166,18,Atletico-MG,Gremio,0x2,Gremio, Mineirão,RS,2015
5167,19,Vasco,Coritiba,0x1,Coritiba, Maracanã,PR,2015
5168,19,Athletico-PR,Santos,0x0,Empate,Estádio Joaquim Américo Guimarães,SP,2015
5169,19,Sao Paulo,Goias,0x3,Goias, Morumbi,GO,2015
5170,19,Palmeiras,Flamengo,4x2,Palmeiras,Allianz Parque,RJ,2015
5171,19,Avai,Corinthians,1x2,Corinthians,  Ressacada,SP,2015
5172,19,Fluminense,Figueirense,2x1,Fluminense, Maracanã,SC,2015
5173,19,Cruzeiro,Internacional,0x0,Empate, Mineirão,RS,2015
5174,19,Sport,Ponte Preta,1x1,Empate,Adelmar da Costa Carvalho,SP,2015
5175,19,Gremio,Joinville,2x1,Gremio,Arena do Grêmio,SC,2015
5176,19,Chapecoense,Atletico-MG,2x1,Chapecoense,Arena Condá,MG,2015
5177,20,Goias,Vasco,3x0,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),RJ,2015
5178,20,Santos,Avai,5x2,Santos,Estádio Urbano Caldeira,SC,2015
5179,20,Figueirense,Sport,2x1,Figueirense, Orlando Scarpelli,PE,2015
5180,20,Coritiba,Chapecoense,1x0,Coritiba, Couto Pereira,SC,2015
5181,20,Ponte Preta,Gremio,0x0,Empate, Moisés Lucarelli,RS,2015
5182,20,Joinville,Fluminense,2x1,Joinville,Arena Joinville,RJ,2015
5183,20,Internacional,Athletico-PR,2x0,Internacional,Estádio José Pinheiro Borda,PR,2015
5184,20,Corinthians,Cruzeiro,3x0,Corinthians,Neo Química Arena,MG,2015
5185,20,Flamengo,Sao Paulo,2x1,Flamengo, Maracanã,SP,2015
5186,20,Atletico-MG,Palmeiras,2x1,Atletico-MG,Estádio Raimundo Sampaio,SP,2015
5187,21,Vasco,Figueirense,0x1,Figueirense, Maracanã,SC,2015
5188,21,Sao Paulo,Ponte Preta,3x0,Sao Paulo, Morumbi,SP,2015
5189,21,Gremio,Coritiba,0x0,Empate,Arena do Grêmio,PR,2015
5190,21,Avai,Internacional,3x0,Avai,  Ressacada,RS,2015
5191,21,Palmeiras,Joinville,3x2,Palmeiras,Allianz Parque,SC,2015
5192,21,Fluminense,Atletico-MG,1x2,Atletico-MG, Maracanã,MG,2015
5193,21,Sport,Flamengo,0x1,Flamengo,Arena de Pernambuco,RJ,2015
5194,21,Chapecoense,Corinthians,1x3,Corinthians,Arena Condá,SP,2015
5195,21,Cruzeiro,Santos,0x1,Santos, Mineirão,SP,2015
5196,21,Athletico-PR,Goias,3x0,Athletico-PR,Estádio Joaquim Américo Guimarães,GO,2015
5197,22,Joinville,Sao Paulo,0x0,Empate,Arena Joinville,SP,2015
5198,22,Ponte Preta,Cruzeiro,1x2,Cruzeiro, Moisés Lucarelli,MG,2015
5199,22,Internacional,Vasco,6x0,Internacional,Estádio José Pinheiro Borda,RJ,2015
5200,22,Flamengo,Avai,3x0,Flamengo,Arena das Dunas,SC,2015
5201,22,Atletico-MG,Athletico-PR,0x1,Athletico-PR,Estádio Raimundo Sampaio,PR,2015
5202,22,Coritiba,Sport,0x0,Empate, Couto Pereira,PE,2015
5203,22,Corinthians,Fluminense,2x0,Corinthians,Neo Química Arena,RJ,2015
5204,22,Goias,Palmeiras,1x0,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2015
5205,22,Santos,Chapecoense,3x1,Santos,Estádio Urbano Caldeira,SC,2015
5206,22,Figueirense,Gremio,0x2,Gremio, Orlando Scarpelli,RS,2015
5207,23,Sao Paulo,Internacional,2x0,Sao Paulo, Morumbi,RS,2015
5208,23,Vasco,Atletico-MG,1x2,Atletico-MG, Maracanã,MG,2015
5209,23,Athletico-PR,Joinville,0x0,Empate,Estádio Joaquim Américo Guimarães,SC,2015
5210,23,Cruzeiro,Figueirense,5x1,Cruzeiro, Mineirão,SC,2015
5211,23,Chapecoense,Ponte Preta,0x0,Empate,Arena Condá,SP,2015
5212,23,Gremio,Goias,2x1,Gremio,Arena do Grêmio,GO,2015
5213,23,Palmeiras,Corinthians,3x3,Empate,Allianz Parque,SP,2015
5214,23,Avai,Coritiba,0x2,Coritiba,  Ressacada,PR,2015
5215,23,Fluminense,Flamengo,1x3,Flamengo, Maracanã,RJ,2015
5216,23,Sport,Santos,1x1,Empate,Adelmar da Costa Carvalho,SP,2015
5217,24,Ponte Preta,Vasco,0x1,Vasco, Moisés Lucarelli,RJ,2015
5218,24,Atletico-MG,Avai,2x0,Atletico-MG,Estádio Raimundo Sampaio,SC,2015
5219,24,Internacional,Palmeiras,1x0,Internacional,Estádio José Pinheiro Borda,SP,2015
5220,24,Figueirense,Athletico-PR,1x1,Empate, Orlando Scarpelli,PR,2015
5221,24,Coritiba,Fluminense,1x1,Empate, Couto Pereira,RJ,2015
5222,24,Santos,Sao Paulo,3x0,Santos,Estádio Urbano Caldeira,SP,2015
5223,24,Corinthians,Gremio,1x1,Empate,Neo Química Arena,RS,2015
5224,24,Goias,Sport,1x0,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),PE,2015
5225,24,Joinville,Chapecoense,0x0,Empate,Arena Joinville,SC,2015
5226,24,Flamengo,Cruzeiro,2x0,Flamengo, Maracanã,MG,2015
5227,25,Coritiba,Internacional,0x1,Internacional, Couto Pereira,RS,2015
5228,25,Palmeiras,Figueirense,2x0,Palmeiras,Allianz Parque,SC,2015
5229,25,Ponte Preta,Santos,3x1,Ponte Preta, Moisés Lucarelli,SP,2015
5230,25,Corinthians,Joinville,3x0,Corinthians,Neo Química Arena,SC,2015
5231,25,Cruzeiro,Atletico-MG,1x1,Empate, Mineirão,MG,2015
5232,25,Gremio,Sao Paulo,1x2,Sao Paulo,Arena do Grêmio,SP,2015
5233,25,Chapecoense,Flamengo,1x3,Flamengo,Arena Condá,RJ,2015
5234,25,Vasco,Athletico-PR,2x0,Vasco, Maracanã,PR,2015
5235,25,Avai,Goias,2x1,Avai,  Ressacada,GO,2015
5236,25,Sport,Fluminense,1x0,Sport,Arena de Pernambuco,RJ,2015
5237,26,Joinville,Sport,1x1,Empate,Arena Joinville,PE,2015
5238,26,Fluminense,Palmeiras,1x4,Palmeiras, Maracanã,SP,2015
5239,26,Goias,Ponte Preta,1x2,Ponte Preta,Estádio do Governo do Estado de Goiás (Serra Dourada),SP,2015
5240,26,Figueirense,Avai,0x1,Avai, Orlando Scarpelli,SC,2015
5241,26,Athletico-PR,Gremio,1x2,Gremio, Couto Pereira,RS,2015
5242,26,Santos,Atletico-MG,4x0,Santos,Estádio Urbano Caldeira,MG,2015
5243,26,Internacional,Corinthians,2x1,Internacional,Estádio José Pinheiro Borda,SP,2015
5244,26,Cruzeiro,Vasco,2x2,Empate, Mineirão,RJ,2015
5245,26,Sao Paulo,Chapecoense,0x0,Empate, Morumbi,SC,2015
5246,26,Flamengo,Coritiba,0x2,Coritiba,Estádio Nacional de Brasília,PR,2015
5247,27,Palmeiras,Gremio,3x2,Palmeiras,Estádio Municipal Paulo Machado de Carvalho,RS,2015
5248,27,Internacional,Figueirense,1x1,Empate,Estádio José Pinheiro Borda,SC,2015
5249,27,Ponte Preta,Fluminense,3x1,Ponte Preta, Moisés Lucarelli,RJ,2015
5250,27,Goias,Joinville,3x0,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),SC,2015
5251,27,Corinthians,Santos,2x0,Corinthians,Neo Química Arena,SP,2015
5252,27,Vasco,Sport,2x1,Vasco, Maracanã,PE,2015
5253,27,Atletico-MG,Flamengo,4x1,Atletico-MG,Estádio Raimundo Sampaio,RJ,2015
5254,27,Avai,Sao Paulo,2x1,Avai,  Ressacada,SP,2015
5255,27,Chapecoense,Cruzeiro,0x2,Cruzeiro,Arena Condá,MG,2015
5256,27,Coritiba,Athletico-PR,2x0,Coritiba, Couto Pereira,PR,2015
5257,28,Fluminense,Goias,2x0,Fluminense, Maracanã,GO,2015
5258,28,Gremio,Avai,3x1,Gremio,Arena do Grêmio,SC,2015
5259,28,Athletico-PR,Ponte Preta,1x2,Ponte Preta,Estádio Joaquim Américo Guimarães,SP,2015
5260,28,Santos,Internacional,3x1,Santos,Estádio Urbano Caldeira,RS,2015
5261,28,Flamengo,Vasco,1x2,Vasco, Maracanã,RJ,2015
5262,28,Joinville,Atletico-MG,2x2,Empate,Arena Joinville,MG,2015
5263,28,Figueirense,Corinthians,1x3,Corinthians, Orlando Scarpelli,SP,2015
5264,28,Sao Paulo,Palmeiras,1x1,Empate, Morumbi,SP,2015
5265,28,Sport,Chapecoense,3x0,Sport,Adelmar da Costa Carvalho,SC,2015
5266,28,Cruzeiro,Coritiba,2x0,Cruzeiro, Mineirão,PR,2015
5267,29,Internacional,Sport,2x1,Internacional,Estádio José Pinheiro Borda,PE,2015
5268,29,Coritiba,Atletico-MG,0x3,Atletico-MG, Couto Pereira,MG,2015
5269,29,Sao Paulo,Athletico-PR,1x0,Sao Paulo, Morumbi,PR,2015
5270,29,Avai,Vasco,1x1,Empate,  Ressacada,RJ,2015
5271,29,Flamengo,Joinville,2x0,Flamengo, Maracanã,SC,2015
5272,29,Santos,Fluminense,3x1,Santos,Estádio Urbano Caldeira,RJ,2015
5273,29,Cruzeiro,Gremio,0x0,Empate, Mineirão,RS,2015
5274,29,Goias,Figueirense,2x3,Figueirense,Estádio do Governo do Estado de Goiás (Serra Dourada),SC,2015
5275,29,Ponte Preta,Corinthians,2x2,Empate, Moisés Lucarelli,SP,2015
5276,29,Chapecoense,Palmeiras,5x1,Chapecoense,Arena Condá,SP,2015
5277,30,Atletico-MG,Internacional,2x1,Atletico-MG,Estádio Raimundo Sampaio,RS,2015
5278,30,Sport,Avai,3x0,Sport,Adelmar da Costa Carvalho,SC,2015
5279,30,Joinville,Coritiba,3x1,Joinville,Arena Joinville,PR,2015
5280,30,Figueirense,Flamengo,3x0,Figueirense, Orlando Scarpelli,RJ,2015
5281,30,Palmeiras,Ponte Preta,0x1,Ponte Preta,Allianz Parque,SP,2015
5282,30,Fluminense,Sao Paulo,2x0,Fluminense, Maracanã,SP,2015
5283,30,Athletico-PR,Cruzeiro,2x2,Empate,Estádio Joaquim Américo Guimarães,MG,2015
5284,30,Vasco,Chapecoense,1x1,Empate, Maracanã,SC,2015
5285,30,Corinthians,Goias,3x0,Corinthians,Neo Química Arena,GO,2015
5286,30,Gremio,Santos,1x0,Gremio,Arena do Grêmio,SP,2015
5287,31,Avai,Palmeiras,1x3,Palmeiras,  Ressacada,SP,2015
5288,31,Joinville,Figueirense,1x0,Joinville,Arena Joinville,SC,2015
5289,31,Ponte Preta,Coritiba,3x0,Ponte Preta, Moisés Lucarelli,PR,2015
5290,31,Cruzeiro,Fluminense,2x0,Cruzeiro, Mineirão,RJ,2015
5291,31,Athletico-PR,Corinthians,1x4,Corinthians,Estádio Joaquim Américo Guimarães,SP,2015
5292,31,Flamengo,Internacional,0x1,Internacional, Maracanã,RS,2015
5293,31,Sao Paulo,Vasco,2x2,Empate, Morumbi,RJ,2015
5294,31,Gremio,Chapecoense,2x3,Chapecoense,Arena do Grêmio,SC,2015
5295,31,Santos,Goias,3x1,Santos,Estádio Urbano Caldeira,GO,2015
5296,31,Sport,Atletico-MG,4x1,Sport,Arena de Pernambuco,MG,2015
5297,32,Fluminense,Athletico-PR,0x1,Athletico-PR, Maracanã,PR,2015
5298,32,Internacional,Joinville,1x0,Internacional,Estádio José Pinheiro Borda,SC,2015
5299,32,Figueirense,Santos,0x0,Empate, Orlando Scarpelli,SP,2015
5300,32,Palmeiras,Sport,0x2,Sport,Estádio Municipal Paulo Machado de Carvalho,PE,2015
5301,32,Corinthians,Flamengo,1x0,Corinthians,Neo Química Arena,RJ,2015
5302,32,Coritiba,Sao Paulo,1x2,Sao Paulo, Couto Pereira,SP,2015
5303,32,Chapecoense,Avai,0x0,Empate,Arena Condá,SC,2015
5304,32,Vasco,Gremio,0x0,Empate, Maracanã,RS,2015
5305,32,Goias,Cruzeiro,0x1,Cruzeiro,Estádio do Governo do Estado de Goiás (Serra Dourada),MG,2015
5306,32,Atletico-MG,Ponte Preta,2x1,Atletico-MG,Estádio Raimundo Sampaio,SP,2015
5307,33,Sao Paulo,Sport,3x0,Sao Paulo, Morumbi,PE,2015
5308,33,Avai,Cruzeiro,1x1,Empate,  Ressacada,MG,2015
5309,33,Ponte Preta,Joinville,1x0,Ponte Preta, Moisés Lucarelli,SC,2015
5310,33,Coritiba,Figueirense,1x1,Empate, Couto Pereira,SC,2015
5311,33,Chapecoense,Athletico-PR,0x0,Empate,Arena Condá,PR,2015
5312,33,Santos,Palmeiras,2x1,Santos,Estádio Urbano Caldeira,SP,2015
5313,33,Gremio,Flamengo,2x0,Gremio,Arena do Grêmio,RJ,2015
5314,33,Atletico-MG,Corinthians,0x3,Corinthians,Estádio Raimundo Sampaio,SP,2015
5315,33,Vasco,Fluminense,0x1,Fluminense,Estádio Nilton Santos,RJ,2015
5316,33,Goias,Internacional,2x1,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),RS,2015
5317,34,Internacional,Ponte Preta,1x0,Internacional,Estádio José Pinheiro Borda,SP,2015
5318,34,Corinthians,Coritiba,2x1,Corinthians,Neo Química Arena,PR,2015
5319,34,Athletico-PR,Avai,2x1,Athletico-PR,Estádio Joaquim Américo Guimarães,SC,2015
5320,34,Fluminense,Chapecoense,2x3,Chapecoense, Maracanã,SC,2015
5321,34,Palmeiras,Vasco,0x2,Vasco,Allianz Parque,RJ,2015
5322,34,Flamengo,Goias,4x1,Flamengo, Maracanã,GO,2015
5323,34,Cruzeiro,Sao Paulo,2x1,Cruzeiro, Mineirão,SP,2015
5324,34,Figueirense,Atletico-MG,0x1,Atletico-MG, Orlando Scarpelli,MG,2015
5325,34,Joinville,Santos,0x0,Empate,Arena Joinville,SP,2015
5326,34,Sport,Gremio,1x0,Sport,Adelmar da Costa Carvalho,RS,2015
